id,answer_id,comment_id,body,creation_date,owner_id,owner_reputation
1472,1479,97858546,"",2019-04-08 18:56:15.000000 +00:00,10341428,1073
1473,1479,97851954,"",2019-04-08 15:12:20.000000 +00:00,6505250,33902
1474,1479,97849502,"",2019-04-08 14:07:15.000000 +00:00,10341428,1073
1475,1479,97848977,"",2019-04-08 13:53:59.000000 +00:00,6505250,33902
1476,1479,97847792,"",2019-04-08 13:24:57.000000 +00:00,10341428,1073
1477,1482,120796617,"",2021-07-12 14:48:57.000000 +00:00,1281193,720
1478,1486,138696685,"",2024-06-25 14:09:09.000000 +00:00,6922308,1037
1479,1486,138687579,"",2024-06-24 13:44:04.000000 +00:00,1796748,599
1480,1486,136288407,"",2023-10-17 08:49:52.000000 +00:00,11906736,111
1481,1486,133518206,"",2023-03-09 10:28:29.000000 +00:00,1927609,1436
1482,1486,129430122,"",2022-08-09 07:49:09.000000 +00:00,2064483,313
1483,1486,126679008,"",2022-03-30 14:27:54.000000 +00:00,64895,36613
1484,1489,116500827,"",2021-01-25 19:53:34.000000 +00:00,1715376,1781
1485,1491,139065318,"",2024-08-15 15:31:17.000000 +00:00,4816131,101
1486,1491,138434706,"",2024-05-23 16:30:36.000000 +00:00,404280,597
1487,1491,132394196,"",2023-01-05 20:03:46.000000 +00:00,4816131,101
1488,1491,128599954,"",2022-06-29 20:45:27.000000 +00:00,12597,255931
1489,1491,113243324,"",2020-09-24 04:54:45.000000 +00:00,13410503,195
1490,1491,110154663,"",2020-06-09 13:45:56.000000 +00:00,8915165,521
1491,1491,110105196,"",2020-06-08 06:35:55.000000 +00:00,2067492,12217
1492,1492,124008966,"",2021-11-29 09:03:58.000000 +00:00,8772744,3946
1493,1495,134661605,"",2023-05-30 15:32:11.000000 +00:00,7321115,126
1494,1495,113050123,"",2020-09-17 03:58:13.000000 +00:00,10318272,785
1495,1496,124804431,"",2022-01-05 23:01:51.000000 +00:00,1401409,625
1496,1496,111923328,"",2020-08-07 02:37:09.000000 +00:00,2598503,115
1497,1498,139771956,"",2024-12-09 03:59:37.000000 +00:00,24723440,563
1498,1498,139770116,"",2024-12-08 15:59:28.000000 +00:00,5133585,266165
1499,1498,139770087,"",2024-12-08 15:50:35.000000 +00:00,24723440,563
1500,1498,139770085,"",2024-12-08 15:50:12.000000 +00:00,5133585,266165
1501,1498,139770060,"",2024-12-08 15:41:34.000000 +00:00,24723440,563
1502,1498,139770052,"",2024-12-08 15:39:31.000000 +00:00,24723440,563
1503,1502,139421141,"",2024-10-09 12:19:04.000000 +00:00,9819289,375
1504,1502,139031233,"",2024-08-10 17:18:35.000000 +00:00,10106978,393
1505,1502,137022080,"",2023-12-27 16:30:22.000000 +00:00,3343686,95
1506,1502,133870972,"",2023-03-31 09:48:24.000000 +00:00,13453123,170
1507,1502,133742112,"",2023-03-23 04:42:18.000000 +00:00,8546205,6602
1508,1502,133341023,"",2023-02-27 09:37:45.000000 +00:00,2701130,14475
1509,1504,137376211,"",2024-02-01 23:16:29.000000 +00:00,6582782,991
1510,1505,134684995,"",2023-06-01 08:53:26.000000 +00:00,7758318,2059
1511,1505,133742125,"",2023-03-23 04:44:15.000000 +00:00,8546205,6602
1512,1505,132927993,"",2023-02-03 08:55:54.000000 +00:00,16277792,64
1513,1505,129856586,"",2022-08-29 23:20:02.000000 +00:00,5696281,167
1514,1505,127318431,"",2022-04-29 09:34:24.000000 +00:00,8541985,822
1515,1505,124383086,"",2021-12-15 13:31:13.000000 +00:00,1374456,171
1516,1509,139769883,"",2024-12-08 14:51:34.000000 +00:00,85421,29580
1517,1511,94514287,"",2018-12-18 12:31:23.000000 +00:00,10118354,189
1518,1511,94513996,"",2018-12-18 12:23:30.000000 +00:00,10118354,189
1519,1512,94515939,"",2018-12-18 13:21:32.000000 +00:00,10118354,189
1520,1512,94515701,"",2018-12-18 13:13:39.000000 +00:00,2577734,15359
1521,1512,94514684,"",2018-12-18 12:43:27.000000 +00:00,10118354,189
1522,1512,94514555,"",2018-12-18 12:39:52.000000 +00:00,2577734,15359
1523,1512,94514470,"",2018-12-18 12:37:10.000000 +00:00,10118354,189
1524,1512,94514252,"",2018-12-18 12:30:22.000000 +00:00,2577734,15359
1525,1512,94514206,"",2018-12-18 12:29:20.000000 +00:00,10118354,189
1526,1512,94513962,"",2018-12-18 12:22:14.000000 +00:00,2577734,15359
1527,1512,94513057,"",2018-12-18 11:54:10.000000 +00:00,10118354,189
1528,1513,94513675,"",2018-12-18 12:13:05.000000 +00:00,10118354,189
1529,1513,94513620,"",2018-12-18 12:11:25.000000 +00:00,3401778,2771
1530,1513,94513587,"",2018-12-18 12:10:32.000000 +00:00,10118354,189
1531,1514,94513138,"",2018-12-18 11:56:23.000000 +00:00,3461397,18235
1532,1514,94513116,"",2018-12-18 11:55:55.000000 +00:00,10118354,189
1533,1516,137762021,"",2024-03-11 17:15:43.000000 +00:00,5925522,151
1534,1516,100869134,"",2019-07-24 08:47:49.000000 +00:00,848850,956
1535,1516,100621417,"",2019-07-15 20:51:05.000000 +00:00,27658,7811
1536,1516,84494722,"",2018-02-12 13:19:02.000000 +00:00,4265610,1673
1537,1516,84490279,"",2018-02-12 11:20:43.000000 +00:00,157882,1
1538,1516,84488693,"",2018-02-12 10:37:13.000000 +00:00,4265610,1673
1539,1516,60002359,"",2016-03-23 16:22:49.000000 +00:00,462347,14514
1540,1516,58569722,"",2016-02-16 15:00:19.000000 +00:00,4428462,12318
1541,1516,49338508,"",2015-06-04 06:49:55.000000 +00:00,157882,1
1542,1516,49336094,"",2015-06-04 05:24:33.000000 +00:00,2738565,24838
1543,1516,41608431,"",2014-10-21 12:48:30.000000 +00:00,1033591,2137
1544,1516,37266706,"",2014-06-10 19:22:48.000000 +00:00,1599213,3558
1545,1516,35265439,"",2014-04-15 05:27:32.000000 +00:00,687467,1365
1546,1516,31579999,"",2014-01-09 03:57:07.000000 +00:00,2218838,2714
1547,1516,28040456,"",2013-09-24 13:43:09.000000 +00:00,145173,41548
1548,1516,23653928,"",2013-05-10 13:30:14.000000 +00:00,2341938,48212
1549,1516,23650171,"",2013-05-10 11:42:07.000000 +00:00,157882,1
1550,1516,23633873,"",2013-05-09 21:53:30.000000 +00:00,2341938,48212
1551,1516,23302371,"",2013-04-29 14:41:37.000000 +00:00,542025,2233
1552,1516,17309614,"",2012-10-09 13:22:58.000000 +00:00,157882,1
1553,1516,13456608,"",2012-05-03 07:53:01.000000 +00:00,897341,461
1554,1516,13027207,"",2012-04-14 19:43:20.000000 +00:00,267196,4978
1555,1516,13026725,"",2012-04-14 19:02:33.000000 +00:00,632447,9385
1556,1516,11881119,"",2012-02-22 20:17:17.000000 +00:00,157882,1
1557,1516,11881060,"",2012-02-22 20:14:41.000000 +00:00,861832,3568
1558,1520,136266926,"",2023-10-15 04:11:40.000000 +00:00,207421,310511
1559,1520,83561031,"",2018-01-16 19:01:12.000000 +00:00,7028887,567
1560,1521,30192476,"",2013-11-27 13:48:04.000000 +00:00,247013,28408
1561,1522,53401318,"",2015-09-25 11:48:25.000000 +00:00,4999394,38850
1562,1522,20158548,"",2013-01-23 00:24:28.000000 +00:00,425997,3443
1563,1523,102428134,"",2019-09-19 13:19:36.000000 +00:00,1831987,43907
1564,1526,44725309,"",2015-01-27 19:08:05.000000 +00:00,264419,14307
1565,1527,118555338,"",2021-04-13 09:18:12.000000 +00:00,192373,57133
1566,1527,15567926,"",2012-07-31 00:09:44.000000 +00:00,708906,8097
1567,1527,10664880,"",2011-12-21 21:32:47.000000 +00:00,255293,9882
1568,1529,139765623,"",2024-12-07 10:26:44.000000 +00:00,10871900,15947
1569,1531,132196155,"",2022-12-24 18:48:42.000000 +00:00,-1,1
1570,1535,111853219,"",2020-08-04 20:22:39.000000 +00:00,101260,3146
1571,1536,4842012,"",2010-12-14 02:15:30.000000 +00:00,101260,3146
1572,1536,4832742,"",2010-12-13 11:21:50.000000 +00:00,77617,20916
1573,1536,4804049,"",2010-12-10 04:13:54.000000 +00:00,101260,3146
1574,1537,120085905,"",2021-06-11 16:45:07.000000 +00:00,5932228,429
1575,1537,118457953,"",2021-04-09 05:58:21.000000 +00:00,4149494,640
1576,1538,13761710,"",2012-05-16 13:28:31.000000 +00:00,7714,126527
1577,1538,4808776,"",2010-12-10 14:29:30.000000 +00:00,263693,455136
1578,1538,4804161,"",2010-12-10 04:33:00.000000 +00:00,101260,3146
1579,1538,4795786,"",2010-12-09 14:46:36.000000 +00:00,263693,455136
1580,1538,4788737,"",2010-12-09 00:07:50.000000 +00:00,101260,3146
1581,1538,4788528,"",2010-12-08 23:41:43.000000 +00:00,101260,3146
1582,1538,4788498,"",2010-12-08 23:37:19.000000 +00:00,263693,455136
1583,1538,4788478,"",2010-12-08 23:34:25.000000 +00:00,263693,455136
1584,1538,4788476,"",2010-12-08 23:34:19.000000 +00:00,101260,3146
1585,1539,4832653,"",2010-12-13 11:12:55.000000 +00:00,77617,20916
1586,1539,4828955,"",2010-12-13 01:03:56.000000 +00:00,101260,3146
1587,1539,4806727,"",2010-12-10 10:38:33.000000 +00:00,77617,20916
1588,1539,4803945,"",2010-12-10 03:55:16.000000 +00:00,101260,3146
1589,1539,4801240,"",2010-12-09 21:43:44.000000 +00:00,77617,20916
1590,1539,4798815,"",2010-12-09 18:21:51.000000 +00:00,180606,953
1591,1539,4788646,"",2010-12-08 23:55:55.000000 +00:00,31326,7483
1592,1539,4788506,"",2010-12-08 23:38:09.000000 +00:00,101260,3146
1593,1540,4788316,"",2010-12-08 23:18:02.000000 +00:00,247090,21813
1594,1540,4788241,"",2010-12-08 23:10:45.000000 +00:00,1968,544431
1595,1541,4796198,"",2010-12-09 15:20:52.000000 +00:00,302139,70819
1596,1541,4796161,"",2010-12-09 15:18:10.000000 +00:00,302139,70819
1597,1541,4788529,"",2010-12-08 23:41:55.000000 +00:00,407438,32839
1598,1541,4788280,"",2010-12-08 23:15:00.000000 +00:00,247090,21813
1599,1541,4788197,"",2010-12-08 23:06:26.000000 +00:00,8946,63928
1600,1541,4788186,"",2010-12-08 23:05:20.000000 +00:00,375874,48501
1601,1553,112513734,"",2020-08-28 04:33:21.000000 +00:00,1862590,11329
1602,1553,100756430,"",2019-07-19 20:04:39.000000 +00:00,380609,514
1603,1553,95837128,"",2019-02-04 13:30:26.000000 +00:00,6501190,4047
1604,1553,79614130,"",2017-09-20 15:55:02.000000 +00:00,109360,55384
1605,1553,79345219,"",2017-09-13 07:36:03.000000 +00:00,1687452,3710
1606,1553,78202217,"",2017-08-10 18:46:49.000000 +00:00,4451732,9920
1607,1554,112513730,"",2020-08-28 04:33:16.000000 +00:00,1862590,11329
1608,1554,108952190,"",2020-05-04 13:44:59.000000 +00:00,4323935,10944
1609,1554,108952070,"",2020-05-04 13:42:15.000000 +00:00,8609847,4344
1610,1554,104906559,"",2019-12-16 11:46:43.000000 +00:00,628165,103
1611,1554,97291671,"",2019-03-21 12:58:38.000000 +00:00,7082628,3564
1612,1554,97241441,"",2019-03-20 06:33:46.000000 +00:00,4323935,10944
1613,1554,97235517,"",2019-03-19 23:34:16.000000 +00:00,7082628,3564
1614,1557,12426777,"",2012-03-19 05:40:09.000000 +00:00,1249744,559
1615,1558,139769939,"",2024-12-08 15:09:55.000000 +00:00,85421,29580
1616,1558,139769910,"",2024-12-08 15:03:07.000000 +00:00,85421,29580
1617,1558,139769753,"",2024-12-08 14:09:37.000000 +00:00,436560,75537
1618,1559,127835041,"",2022-05-24 10:46:48.000000 +00:00,1040245,2549
1619,1559,119448402,"",2021-05-18 01:26:12.000000 +00:00,3562927,3271
1620,1559,79601337,"",2017-09-20 11:04:38.000000 +00:00,408465,1677
1621,1559,78471878,"",2017-08-18 13:00:15.000000 +00:00,12916,25383
1622,1559,71885372,"",2017-02-21 12:51:04.000000 +00:00,581994,47648
1623,1559,32636408,"",2014-02-06 11:50:29.000000 +00:00,663130,9615
1624,1560,127835259,"",2022-05-24 10:57:17.000000 +00:00,1040245,2549
1625,1560,124318252,"",2021-12-12 20:23:15.000000 +00:00,331515,27994
1626,1561,111938364,"",2020-08-07 13:59:52.000000 +00:00,90802,6864
1627,1561,111765504,"",2020-08-01 11:17:19.000000 +00:00,517581,112
1628,1563,15621698,"",2012-08-01 17:59:45.000000 +00:00,67637,2436
1629,1563,13110613,"",2012-04-18 12:01:32.000000 +00:00,640224,6056
1630,1563,2892687,"",2010-05-17 14:04:42.000000 +00:00,43850,4143
1631,1563,612304,"",2009-04-29 13:10:13.000000 +00:00,85421,29580
1632,1564,116329256,"",2021-01-19 15:49:02.000000 +00:00,3187539,568
1633,1566,116329311,"",2021-01-19 15:50:30.000000 +00:00,3187539,568
1634,1566,63502959,"",2016-06-25 17:57:08.000000 +00:00,2419128,5386
1635,1568,83594845,"",2018-01-17 15:46:40.000000 +00:00,2564491,433
1636,1568,62773390,"",2016-06-05 20:51:30.000000 +00:00,689991,2589
1637,1570,73578511,"",2017-04-06 12:17:24.000000 +00:00,2711488,297295
1638,1570,71885263,"",2017-02-21 12:48:16.000000 +00:00,581994,47648
1639,1570,71872861,"",2017-02-21 07:42:27.000000 +00:00,840184,2941
1640,1570,65753452,"",2016-08-29 13:16:46.000000 +00:00,947488,1110
1641,1570,52834073,"",2015-09-09 18:22:40.000000 +00:00,581994,47648
1642,1570,52833853,"",2015-09-09 18:15:00.000000 +00:00,12943,62739
1643,1570,46094846,"",2015-03-07 18:50:26.000000 +00:00,581994,47648
1644,1571,124318294,"",2021-12-12 20:26:07.000000 +00:00,331515,27994
1645,1571,62773350,"",2016-06-05 20:49:18.000000 +00:00,689991,2589
1646,1572,116329049,"",2021-01-19 15:42:46.000000 +00:00,3187539,568
1647,1572,52833723,"",2015-09-09 18:10:32.000000 +00:00,12943,62739
1648,1572,17805170,"",2012-10-27 13:14:39.000000 +00:00,31625,7935
1649,1574,38967016,"",2014-07-31 05:18:39.000000 +00:00,438154,279538
1650,1574,33308629,"",2014-02-24 06:30:11.000000 +00:00,853001,2941
1651,1575,116330254,"",2021-01-19 16:20:56.000000 +00:00,16883,345932
1652,1575,116329153,"",2021-01-19 15:45:54.000000 +00:00,3187539,568
1653,1578,1520998,"",2009-10-30 14:18:07.000000 +00:00,15689,21275
1654,1578,1520738,"",2009-10-30 13:44:04.000000 +00:00,53897,75266
1655,1581,105825436,"",2020-01-21 16:48:56.000000 +00:00,5591561,468
1656,1581,57691395,"",2016-01-24 20:35:29.000000 +00:00,4138801,11864
1657,1581,33308558,"",2014-02-24 06:27:18.000000 +00:00,853001,2941
1658,1581,27246706,"",2013-08-30 07:28:39.000000 +00:00,2396539,68715
1659,1581,18678020,"",2012-11-29 06:59:35.000000 +00:00,469241,867
1660,1581,3667749,"",2010-08-18 05:05:03.000000 +00:00,391441,9573
1661,1581,1217552,"",2009-09-04 10:25:12.000000 +00:00,40342,307710
1662,1585,16375997,"",2012-08-31 20:56:06.000000 +00:00,116639,47055
1663,1588,42773505,"",2014-11-25 22:13:25.000000 +00:00,4197354,127
1664,1588,42772643,"",2014-11-25 21:44:47.000000 +00:00,4028085,13212
1665,1589,42774261,"",2014-11-25 22:43:11.000000 +00:00,2810741,5230
1666,1589,42773468,"",2014-11-25 22:12:07.000000 +00:00,4197354,127
1667,1591,42773484,"",2014-11-25 22:12:34.000000 +00:00,4197354,127
1668,1592,42774417,"",2014-11-25 22:48:15.000000 +00:00,4129551,4076
1669,1592,42774066,"",2014-11-25 22:35:56.000000 +00:00,832052,15677
1670,1592,42773333,"",2014-11-25 22:07:22.000000 +00:00,4129551,4076
1671,1592,42772992,"",2014-11-25 21:55:29.000000 +00:00,832052,15677
1672,1596,134128044,"",2023-04-19 07:38:53.000000 +00:00,-1,1
1673,1598,43299698,"",2014-12-11 17:48:19.000000 +00:00,436560,75537
1674,1598,43297349,"",2014-12-11 16:39:56.000000 +00:00,4334269,13
1675,1600,43605187,"",2014-12-21 15:16:01.000000 +00:00,4367636,464
1676,1600,43605042,"",2014-12-21 15:06:44.000000 +00:00,4378982,567
1677,1600,43604849,"",2014-12-21 14:55:53.000000 +00:00,3475581,139
1678,1600,43604648,"",2014-12-21 14:44:52.000000 +00:00,3475581,139
1679,1600,43604555,"",2014-12-21 14:40:39.000000 +00:00,3475581,139
1680,1603,134832441,"",2023-06-13 19:28:52.000000 +00:00,1989590,198
1681,1607,102638323,"",2019-09-26 21:29:06.000000 +00:00,1022707,9491
1682,1607,89717441,"",2018-07-17 03:36:37.000000 +00:00,4242414,541
1683,1607,89618522,"",2018-07-13 09:08:39.000000 +00:00,3758523,638
1684,1607,78166218,"",2017-08-10 02:24:40.000000 +00:00,4242414,541
1685,1607,61484066,"",2016-05-01 06:57:53.000000 +00:00,1743201,970
1686,1607,49155259,"",2015-05-30 00:43:18.000000 +00:00,877391,24766
1687,1609,98643956,"",2019-05-06 03:55:23.000000 +00:00,7548514,578
1688,1612,37079854,"",2014-06-05 00:07:55.000000 +00:00,307976,35837
1689,1612,37047719,"",2014-06-04 08:41:15.000000 +00:00,,
1690,1618,91549530,"",2018-09-12 17:53:31.000000 +00:00,538921,5140
1691,1618,80084259,"",2017-10-04 12:52:58.000000 +00:00,3192770,251
1692,1618,80084217,"",2017-10-04 12:51:52.000000 +00:00,3192770,251
1693,1618,80084194,"",2017-10-04 12:51:14.000000 +00:00,3764965,44248
1694,1629,49883748,"",2015-06-18 18:55:00.000000 +00:00,545346,421
1695,1629,44970797,"",2015-02-03 22:24:22.000000 +00:00,4308012,1022
1696,1633,138625087,"",2024-06-16 10:44:38.000000 +00:00,2181576,424
1697,1634,127641940,"",2022-05-15 08:33:31.000000 +00:00,1082681,66969
1698,1635,139777131,"",2024-12-09 21:59:49.000000 +00:00,5772882,85494
1699,1635,139767589,"",2024-12-07 20:45:08.000000 +00:00,28672973,1
1700,1635,139766278,"",2024-12-07 14:10:55.000000 +00:00,85421,29580
1701,1636,139742331,"",2024-12-03 10:26:30.000000 +00:00,5772882,85494
1702,1637,4355599,"",2010-10-29 19:49:34.000000 +00:00,491669,31
1703,1637,4355472,"",2010-10-29 19:37:10.000000 +00:00,15880,88706
1704,1637,4355464,"",2010-10-29 19:36:14.000000 +00:00,491669,31
1705,1637,4355463,"",2010-10-29 19:36:13.000000 +00:00,15880,88706
1706,1637,4355444,"",2010-10-29 19:34:44.000000 +00:00,15880,88706
1707,1637,4355433,"",2010-10-29 19:33:50.000000 +00:00,3340,14152
1708,1638,4355380,"",2010-10-29 19:28:44.000000 +00:00,208065,3058
1709,1639,139768252,"",2024-12-08 01:35:33.000000 +00:00,5772882,85494
1710,1639,4525516,"",2010-11-15 19:00:18.000000 +00:00,121747,133459
1711,1639,4525461,"",2010-11-15 18:55:00.000000 +00:00,208065,3058
1712,1645,116886409,"",2021-02-09 03:35:49.000000 +00:00,1031769,27454
1713,1645,115179712,"",2020-12-04 20:08:01.000000 +00:00,104891,401107
1714,1646,115179707,"",2020-12-04 20:07:27.000000 +00:00,104891,401107
1715,1646,115179626,"",2020-12-04 20:03:21.000000 +00:00,6104353,109
1716,1647,115447249,"",2020-12-15 08:22:36.000000 +00:00,104891,401107
1717,1647,115447234,"",2020-12-15 08:22:00.000000 +00:00,3373857,331
1718,1647,115447159,"",2020-12-15 08:19:24.000000 +00:00,3373857,331
1719,1647,115447101,"",2020-12-15 08:16:59.000000 +00:00,104891,401107
1720,1647,115447073,"",2020-12-15 08:15:29.000000 +00:00,3373857,331
1721,1647,115446801,"",2020-12-15 08:02:44.000000 +00:00,104891,401107
1722,1647,115446778,"",2020-12-15 08:01:47.000000 +00:00,3373857,331
1723,1647,115378066,"",2020-12-12 07:33:49.000000 +00:00,104891,401107
1724,1647,115378039,"",2020-12-12 07:31:28.000000 +00:00,3373857,331
1725,1647,115179656,"",2020-12-04 20:04:48.000000 +00:00,104891,401107
1726,1647,115128793,"",2020-12-03 07:05:22.000000 +00:00,3373857,331
1727,1648,115178651,"",2020-12-04 19:20:48.000000 +00:00,2000323,16261
1728,1648,115146211,"",2020-12-03 17:18:28.000000 +00:00,101052,968
1729,1648,115115166,"",2020-12-02 17:53:29.000000 +00:00,2000323,16261
1730,1648,115109858,"",2020-12-02 14:59:28.000000 +00:00,1883212,7819
1731,1648,115107695,"",2020-12-02 13:51:05.000000 +00:00,4226631,580
1732,1654,135147413,"",2023-07-10 14:40:06.000000 +00:00,3665178,16231
1733,1654,134237812,"",2023-04-27 05:25:22.000000 +00:00,20692967,1
1734,1659,139007393,"",2024-08-07 11:15:56.000000 +00:00,724835,4989
1735,1659,120358639,"",2021-06-23 10:12:22.000000 +00:00,1572269,21043
1736,1659,115646301,"",2020-12-22 16:30:17.000000 +00:00,3665178,16231
1737,1659,113405376,"",2020-09-30 04:46:27.000000 +00:00,1401019,8485
1738,1659,84286325,"",2018-02-06 14:01:10.000000 +00:00,1572269,21043
1739,1659,84177132,"",2018-02-02 19:56:44.000000 +00:00,4370219,395
1740,1659,83894847,"",2018-01-25 20:02:43.000000 +00:00,1572269,21043
1741,1659,83534564,"",2018-01-16 06:57:15.000000 +00:00,370904,1839
1742,1659,74905462,"",2017-05-12 11:34:06.000000 +00:00,2989606,174
1743,1659,74904892,"",2017-05-12 11:19:01.000000 +00:00,2989606,174
1744,1659,71464750,"",2017-02-10 00:03:32.000000 +00:00,2433323,5005
1745,1660,139774670,"",2024-12-09 14:25:00.000000 +00:00,548225,783252
1746,1663,139768217,"",2024-12-08 01:16:56.000000 +00:00,5772882,85494
1747,1663,3490179,"",2010-07-29 08:41:05.000000 +00:00,45664,103737
1748,1666,119734977,"",2021-05-28 14:10:42.000000 +00:00,284263,1018
1749,1666,111112090,"",2020-07-10 11:01:36.000000 +00:00,6113965,58
1750,1666,102873499,"",2019-10-05 19:22:13.000000 +00:00,6442528,367
1751,1666,79286104,"",2017-09-11 18:18:22.000000 +00:00,1081110,79719
1752,1666,79272742,"",2017-09-11 12:18:25.000000 +00:00,5892553,3280
1753,1666,43270588,"",2014-12-11 00:06:04.000000 +00:00,1081110,79719
1754,1666,43270505,"",2014-12-11 00:01:06.000000 +00:00,576226,81
1755,1674,111242651,"",2020-07-15 01:22:24.000000 +00:00,1081110,79719
1756,1676,136084870,"",2023-09-28 08:23:36.000000 +00:00,1081110,79719
1757,1676,134809837,"",2023-06-12 08:59:18.000000 +00:00,2386451,1020
1758,1676,131474927,"",2022-11-17 15:57:18.000000 +00:00,14145197,416
1759,1676,114748334,"",2020-11-18 23:17:40.000000 +00:00,5943840,542
1760,1676,112306472,"",2020-08-20 18:19:24.000000 +00:00,778272,20666
1761,1677,116995338,"",2021-02-12 16:42:16.000000 +00:00,1089967,27780
1762,1677,102627695,"",2019-09-26 14:45:37.000000 +00:00,3233111,1410
1763,1677,57644637,"",2016-01-22 21:48:30.000000 +00:00,1254981,131
1764,1677,57558218,"",2016-01-20 21:52:06.000000 +00:00,2964890,4923
1765,1678,92017181,"",2018-09-27 14:03:29.000000 +00:00,471213,26834
1766,1681,109314330,"",2020-05-14 15:51:27.000000 +00:00,53653,56868
1767,1681,108539264,"",2020-04-21 22:48:46.000000 +00:00,1736277,1909
1768,1681,104821212,"",2019-12-12 17:01:44.000000 +00:00,2819928,3964
1769,1681,94083913,"",2018-12-04 11:04:18.000000 +00:00,1367450,2421
1770,1682,129255035,"",2022-07-31 18:41:12.000000 +00:00,19369820,173
1771,1684,139788403,"",2024-12-11 19:26:03.000000 +00:00,3656904,20173
1772,1684,139785079,"",2024-12-11 09:12:01.000000 +00:00,2067492,12217
1773,1684,139783425,"",2024-12-10 23:34:04.000000 +00:00,1343979,5268
1774,1684,139781587,"",2024-12-10 16:40:45.000000 +00:00,2067492,12217
1775,1684,139781423,"",2024-12-10 16:12:23.000000 +00:00,2067492,12217
1776,1684,139770687,"",2024-12-08 18:21:51.000000 +00:00,3656904,20173
1777,1684,139770677,"",2024-12-08 18:18:58.000000 +00:00,3656904,20173
1778,1684,139770006,"",2024-12-08 15:26:13.000000 +00:00,2067492,12217
1779,1684,139767994,"",2024-12-07 23:13:44.000000 +00:00,3656904,20173
1780,1684,139767841,"",2024-12-07 22:08:21.000000 +00:00,642706,335831
1781,1684,139765083,"",2024-12-07 06:51:31.000000 +00:00,3656904,20173
1782,1684,139764351,"",2024-12-06 23:05:22.000000 +00:00,2067492,12217
1783,1684,139764281,"",2024-12-06 22:31:51.000000 +00:00,3656904,20173
1784,1684,139764048,"",2024-12-06 21:14:06.000000 +00:00,2067492,12217
1785,1684,139762451,"",2024-12-06 15:29:50.000000 +00:00,1343979,5268
1786,1684,139762319,"",2024-12-06 15:11:22.000000 +00:00,801894,27057
1787,1684,139762266,"",2024-12-06 15:02:07.000000 +00:00,1343979,5268
1788,1684,139762188,"",2024-12-06 14:49:33.000000 +00:00,3656904,20173
1789,1684,139761615,"",2024-12-06 13:03:41.000000 +00:00,2067492,12217
1790,1687,139594757,"",2024-11-07 03:54:42.000000 +00:00,5246885,138664
1791,1687,139591110,"",2024-11-06 14:54:21.000000 +00:00,23397875,3
1792,1689,121896074,"",2021-08-29 11:11:27.000000 +00:00,13849722,13
1793,1690,121895330,"",2021-08-29 10:19:25.000000 +00:00,13849722,13
1794,1691,121895317,"",2021-08-29 10:18:25.000000 +00:00,13849722,13
1795,1692,139768228,"",2024-12-08 01:23:19.000000 +00:00,5772882,85494
1796,1694,139768236,"",2024-12-08 01:27:05.000000 +00:00,5772882,85494
1797,1695,7148169,"",2011-05-27 14:58:42.000000 +00:00,411767,7011
1798,1695,7148093,"",2011-05-27 14:55:51.000000 +00:00,57695,532959
1799,1697,68627718,"",2016-11-20 00:18:56.000000 +00:00,1140620,4431
1800,1697,68622874,"",2016-11-19 19:00:42.000000 +00:00,1140620,4431
1801,1697,68620925,"",2016-11-19 17:25:19.000000 +00:00,4787711,33
1802,1700,18494161,"",2012-11-22 11:03:25.000000 +00:00,1844775,1
1803,1704,58018938,"",2016-02-02 09:55:52.000000 +00:00,180719,35357
1804,1704,58018239,"",2016-02-02 09:39:06.000000 +00:00,1531124,140199
1805,1707,51325839,"",2015-07-29 06:14:25.000000 +00:00,573032,1
1806,1707,51323849,"",2015-07-29 04:38:32.000000 +00:00,3131537,3246
1807,1714,129886519,"",2022-08-31 07:56:27.000000 +00:00,5167964,387
1808,1716,110521246,"",2020-06-21 05:17:10.000000 +00:00,562714,897
1809,1721,139770404,"",2024-12-08 17:07:03.000000 +00:00,5569130,438
1810,1722,136906812,"",2023-12-13 23:35:27.000000 +00:00,11107541,47915
1811,1722,33857825,"",2014-03-09 18:42:18.000000 +00:00,26270,7074
1812,1725,139792179,"",2024-12-12 12:15:04.000000 +00:00,72437,44330
1813,1725,139792174,"",2024-12-12 12:13:43.000000 +00:00,72437,44330
1814,1725,139785521,"",2024-12-11 10:41:45.000000 +00:00,2765813,17869
1815,1725,139776941,"",2024-12-09 21:11:52.000000 +00:00,1806493,678
1816,1728,138683856,"",2024-06-24 05:31:12.000000 +00:00,411807,3518
1817,1728,136098221,"",2023-09-29 09:28:28.000000 +00:00,2324388,17517
1818,1728,136097343,"",2023-09-29 07:58:20.000000 +00:00,13963086,10768
1819,1728,136096778,"",2023-09-29 07:00:22.000000 +00:00,2324388,17517
1820,1729,123237198,"",2021-10-26 09:25:16.000000 +00:00,-1,1
1821,1730,118853165,"",2021-04-24 08:55:29.000000 +00:00,14394489,9
1822,1731,139766552,"",2024-12-07 15:35:14.000000 +00:00,25345616,3
1823,1736,139767660,"",2024-12-07 21:07:12.000000 +00:00,4779853,1408
1824,1737,139769973,"",2024-12-08 15:18:34.000000 +00:00,1831987,43907
1825,1739,51343662,"",2015-07-29 13:54:27.000000 +00:00,3632166,49
1826,1744,56690315,"",2015-12-26 19:10:18.000000 +00:00,5704886,11
