id,thread_id,answer_id,body,score,creation_date,owner_id,owner_reputation,is_accepted
2244,1139,36305617,"<p>Jackson mapper fills the ArrayList maintaining the order of JSON. If you want a different order you can use the annotation @JsonPropertyOrder.</p>
<p>(<a href=""https://fasterxml.github.io/jackson-annotations/javadoc/2.8/com/fasterxml/jackson/annotation/JsonPropertyOrder.html"" rel=""nofollow noreferrer"">https://fasterxml.github.io/jackson-annotations/javadoc/2.8/com/fasterxml/jackson/annotation/JsonPropertyOrder.html</a>)</p>
",5,2016-03-30 10:06:20.000000 +00:00,6057036,144,1
2245,1140,79255025,"<p>It's a bug in version 2.1.6, i back to 2.1.5 version and works.</p>
",0,2024-12-05 14:07:48.000000 +00:00,6226273,61,0
2246,1141,25124310,"<p>Use a required field validator which checks if the specified field is not <code>null</code>.</p>
<pre class=""lang-xml prettyprint-override""><code>&lt;field name=&quot;employeeListID&quot;&gt;
    &lt;field-validator type=&quot;required&quot;&gt;
           &lt;message&gt;no checkbox is selected&lt;/message&gt;
    &lt;/field-validator&gt;
&lt;/field&gt;
</code></pre>
",1,2014-08-04 17:28:43.000000 +00:00,573032,1,0
2247,1141,25132367,"<p>use <code>validate()</code> methods.</p>

<pre><code>  private String employeeListID; //Getter &amp; Setter Method.

  private void validate(){
      if (employeeListID==null) {
          addActionError(""Please Select CheckBox."");
      }
  }
</code></pre>
",0,2014-08-05 06:23:22.000000 +00:00,3547935,1963,0
2248,1141,25126202,"<p>try this javascript:</p>

<pre><code>var formElement = document.getElementById('myform'),
    checkBox = document.getElementsByTagName('input').employeeListID;

function validateForm(){
    if(!checkBox.checked){
        alert('Please Check the Checkbox');
        return false;
    } else{
        return true;
    }
}

formElement.addEventListener('onsubmit', validateForm);
</code></pre>
",0,2014-08-04 19:34:29.000000 +00:00,2734369,12009,0
2250,1143,79251738,"<p>There's a couple of things that don't look right.</p>
<ol>
<li><p>You need to set the configuration attributes in two places:
(i) the outgoing configuration in the <code>library</code> project which holds the artifact, and
(ii) the incoming configuration in the main project which receives the dependencies.</p>
<p>You look to have done (i) correctly on <code>editableJar</code>. However for (ii) you have modified <code>compileClasspath</code> and <code>runtimeClasspath</code>, which are built from configurations that receive dependencies, but they do not accept dependencies directly (in Gradle terminology, <code>isCanBeDeclared</code> is <code>false</code>). The configuration you almost certainly need to amend is instead <code>implementation</code> (<code>compileOnly</code> and <code>runtimeOnly</code> are other credible options).</p>
</li>
<li><p>I see nowhere where you have actually added the library project as a dependency in the main project. You need to do something like:</p>
<pre class=""lang-none prettyprint-override""><code>// In the main build.gradle
dependencies {
    implementation 'libraryGroup:library:libraryVersion'
}
</code></pre>
<p>where you are using the <code>group</code>, <code>name</code> and <code>version</code> of the <code>library</code> project as set in that project's build. This is available via the included build <a href=""https://docs.gradle.org/current/userguide/composite_builds.html#included_build_declaring_substitutions"" rel=""nofollow noreferrer"">dependency substitution rules</a>.</p>
</li>
</ol>
<p>Edited:</p>
<p>Thinking further, I doubt that editing the <code>LibraryElements</code> attribute of the <code>implementation</code> configuration is the way to go as this will affect any other dependencies that you are including in this configuration. Better to create a fresh configuration that <code>implementation</code> extends from and then you do not pollute existing <code>implementation</code> dependencies.</p>
",0,2024-12-04 15:13:05.000000 +00:00,10928439,5858,0
2251,1144,79249054,"<h1><code>java.time</code></h1>
<p>Shown below is a notice on the <a href=""https://www.joda.org/joda-time/"" rel=""nofollow noreferrer"">Joda-Time Home Page</a>:</p>
<blockquote>
<p><strong>Note that from Java SE 8 onwards, users are asked to migrate to</strong> <code>java.time</code> <strong>(JSR-310) - a core part of the JDK which replaces this
project.</strong></p>
</blockquote>
<h2>Solution using <code>java.time</code>, the modern date-time API in Java</h2>
<pre><code>ZonedDateTime.now(ZoneId.systemDefault())
             .format(DateTimeFormatter.ofPattern(&quot;uuuu-MM-dd HH:mm:ss&quot;))
</code></pre>
<p><strong>Some important points about this solution:</strong></p>
<ol>
<li>Replace <code>ZoneId.systemDefault()</code> with the applicable <code>ZoneId</code> e.g. <code>ZoneId.of(&quot;America/New_York&quot;)</code>.</li>
<li>If the current date-time is required in the JVM's default time zone, you do not need to use <a href=""https://docs.oracle.com/javase/8/docs/api/java/time/ZonedDateTime.html#now-java.time.ZoneId-"" rel=""nofollow noreferrer""><code>ZonedDateTime#now(ZoneId)</code></a>; instead, you can use <a href=""https://docs.oracle.com/javase/8/docs/api/java/time/ZonedDateTime.html#now--"" rel=""nofollow noreferrer""><code>ZonedDateTime#now()</code></a>.</li>
<li>For the current date-time, you can also use <a href=""https://docs.oracle.com/javase/8/docs/api/java/time/LocalDateTime.html"" rel=""nofollow noreferrer""><code>LocalDateTime</code></a> instead of <code>ZonedDateTime</code> e.g. <a href=""https://docs.oracle.com/javase/8/docs/api/java/time/LocalDateTime.html#now-java.time.ZoneId-"" rel=""nofollow noreferrer""><code>LocalDateTime#now(ZoneId)</code></a> or <a href=""https://docs.oracle.com/javase/8/docs/api/java/time/LocalDateTime.html#now--"" rel=""nofollow noreferrer""><code>LocalDateTime#now()</code></a>; but <code>ZonedDateTime</code> makes it easier to convert it from one time zone to another or get the date-time with time zone offset etc.</li>
<li>You can use <code>y</code> instead of <code>u</code> in the pattern for <code>DateTimeFormatter</code> but <a href=""https://stackoverflow.com/a/65928023/10819573"">I prefer</a> <code>u</code> to <code>y</code>.</li>
<li>The symbol <code>h</code> is used for <em>clock-hour-of-am-pm (1-12)</em> and makes sense only with the <em>am/pm</em> marker for which you have to use <code>a</code> in the pattern. For <em>hour-of-day (0-23)</em>, you have to use the symbol <code>H</code>. Check <a href=""https://docs.oracle.com/javase/8/docs/api/java/time/format/DateTimeFormatter.html"" rel=""nofollow noreferrer"">documentation</a> to learn more about these symbols.</li>
</ol>
<p><strong>Demo</strong>:</p>
<pre><code>class Main {
    public static void main(String args[]) {
        // Replace ZoneId.systemDefault() with the applicable ZoneId e.g.
        // ZoneId.of(&quot;America/New_York&quot;)
        ZonedDateTime zdt = ZonedDateTime.now(ZoneId.systemDefault());
        String formattedDateTimeStr = zdt.format(
                DateTimeFormatter.ofPattern(&quot;uuuu-MM-dd HH:mm:ss&quot;, Locale.ENGLISH));
        System.out.println(formattedDateTimeStr);
    }
}
</code></pre>
<p><strong>Output from a sample run</strong>:</p>
<pre class=""lang-none prettyprint-override""><code>2024-12-03 19:56:18
</code></pre>
<p><a href=""https://ideone.com/sgzIvC"" rel=""nofollow noreferrer"">Online Demo</a></p>
<p>Learn more about the modern Date-Time API from <strong><a href=""https://docs.oracle.com/javase/tutorial/datetime/index.html"" rel=""nofollow noreferrer"">Trail: Date Time</a></strong>.</p>
",1,2024-12-03 20:11:48.000000 +00:00,10819573,77474,0
2252,1144,47351658,"<p>And now in Java 9, you can use this:</p>

<pre><code>LocalDateTime.now().format(DateTimeFormatter.ofPattern(""yyyy-MM-dd hh.mm.ss""));
</code></pre>
",2,2017-11-17 13:22:51.000000 +00:00,3887660,89,0
2253,1144,29598243,"<p>Try this:</p>

<pre><code>org.joda.time.DateTime now = new org.joda.time.DateTime();
String pattern = ""yyyy-MM-dd hh.mm.ss"";
DateTimeFormatter formatter = DateTimeFormat.forPattern(pattern);
String formatted = formatter.print(now);
LocalDateTime date = formatter.parseLocalDateTime(formatted);
System.out.println(date.toDateTime());
</code></pre>
",1,2015-04-13 05:13:08.000000 +00:00,3247296,49,0
2254,1144,20625954,"<p>try this </p>

<pre><code>        SimpleDateFormat sdfDate = new SimpleDateFormat(""yyyy-MM-dd HH.mm.ss"");
        Date now = new Date();
        String strDate = sdfDate.format(now);
        System.out.println(strDate);
</code></pre>

<p><a href=""http://ideone.com/oKqv51"" rel=""nofollow"">demo</a></p>
",2,2013-12-17 04:31:57.000000 +00:00,2666978,1098,0
2255,1144,20625853,"<pre><code> public static void main(String args[])
{

SimpleDateFormat sdfDate = new SimpleDateFormat(""yyyy-MM-dd HH:mm:ss"");//dd/MM/yyyy
Date now = new Date();
String strDate = sdfDate.format(now);
    System.out.println(strDate);
}
</code></pre>

<p>out put 2013-12-17 09:48:11</p>
",4,2013-12-17 04:19:37.000000 +00:00,3065232,6768,0
2256,1144,20625812,"<p>You aren't parsing anything, you are formatting it. You need to use <a href=""http://joda-time.sourceforge.net/apidocs/org/joda/time/format/DateTimeFormatter.html#print%28org.joda.time.ReadableInstant%29""><code>DateTimeFormatter#print(ReadableInstant)</code></a>.</p>

<pre><code>DateTime now = new org.joda.time.DateTime();
String pattern = ""yyyy-MM-dd hh.mm.ss"";
DateTimeFormatter formatter = DateTimeFormat.forPattern(pattern);
String formatted = formatter.print(now);
System.out.println(formatted);
</code></pre>

<p>which prints</p>

<pre><code>2013-12-16 11.13.24
</code></pre>

<p>This doesn't match your format, but I'm basing it on your code, not on your expected output.</p>
",10,2013-12-17 04:13:49.000000 +00:00,438154,279538,1
2257,1146,17315630,"<p>The binaries can be found in another zip file located in a sub-directory on the download site.
currently located here:
<a href=""http://www.apache.org/dist/commons/daemon/binaries/windows/commons-daemon-1.0.15-bin-windows.zip"" rel=""nofollow noreferrer"">http://www.apache.org/dist/commons/daemon/binaries/windows/commons-daemon-1.0.15-bin-windows.zip</a></p>
<p><strong>Update December 2024</strong>: <a href=""https://downloads.apache.org/commons/daemon/binaries/windows/commons-daemon-1.4.0-bin-windows.zip"" rel=""nofollow noreferrer"">https://downloads.apache.org/commons/daemon/binaries/windows/commons-daemon-1.4.0-bin-windows.zip</a></p>
",5,2013-06-26 08:55:54.000000 +00:00,2523216,163,0
2258,1146,15525364,"<p>The binaries for the required OS can be obtained <a href=""http://www.apache.org/dist/commons/daemon/binaries/"" rel=""nofollow"">here</a></p>

<p>It will list the binaries under the windows folder.</p>
",2,2013-03-20 13:46:28.000000 +00:00,606025,1433,0
2259,1146,13366621,"<p>Before posting this question iam googling on the same topic, put didnot find any answer, but atlast i found the answer for my question.</p>

<p><strong><code>I came to know that the Commons Daemon project does not provide binaries for these applications. The only binaries available are from the Tomcat project. Tomcat comes with two windows binaries: tomcat5.exe and tomcat5w.exe. It turns out that these are ""prunsrv"" and ""prunmgr""</code></strong> </p>
",0,2012-11-13 18:34:57.000000 +00:00,668970,9468,1
2260,1147,24504409,"<p>This is actually a windows pop up and firebug will not able to detect this.If you are using windows OS then you can use AutoIT tool this will solve your problem.</p>
",0,2014-07-01 07:11:56.000000 +00:00,2706244,1,0
2261,1147,23872257,"<p>I've just solved this problem using the Robot class from Java. The Robot class allow you to simulate keybord press, in so doing you can work with TABs and Enters in order to execute the download.</p>
",0,2014-05-26 14:20:30.000000 +00:00,3328505,11,0
2262,1147,21377789,"<p>This download popup is basically a window.open Javascript call with the URL of the XML file.
So this seems to be the relevant link :</p>

<p><a href=""https://stackoverflow.com/questions/9588827/webdriver-switch-to-new-browser-opened-after-click-on-button"">How to switch to the new browser window, which opens after click on the button?</a></p>
",0,2014-01-27 09:57:53.000000 +00:00,1004307,2555,0
2273,1155,4547462,"<h2>From <a href=""http://en.wikipedia.org/wiki/Virtual_function"" rel=""noreferrer"">wikipedia</a></h2>

<blockquote>
  <p>In <strong>Java</strong>, all non-static methods are by
  default ""<strong>virtual functions.</strong>"" Only
  methods marked with the <strong>keyword final</strong>,
  which cannot be overridden, along with
  <strong>private methods</strong>, which are not
  inherited, are <strong>non-virtual</strong>.</p>
</blockquote>
",355,2010-12-28 16:19:37.000000 +00:00,218589,120678,1
2263,1149,79254755,"<p>I know this is an old question, but there is a popular &quot;work around&quot; how you can overcome the limitations of Android keystore.</p>
<p>If you need to generate and store any key (e.g. Ed25519, secp256k1), which is not supported by keystore, the usual strategy is to make use of a symmetric wrapper key.</p>
<p>Example: Ed25519 key</p>
<ol>
<li>Generate Ed25519 key pair with BouncyCastle</li>
<li>Generate master AES key using Keystore</li>
<li>Encrypt Ed25519 private key with master AES key</li>
<li>Save encrypted Ed25519 private key in local storage (ideally should be encrypted too) or encrypted file</li>
</ol>
<p>Now, whenever you need to access Ed25519 private key, you need to unwrap it first using AES master key, which is held in keystore.</p>
<p>This is the best you can do right now, alternative would be to use 3rd party key management services (AWS KMS, Hashicorp Vault, Azure Key Vault).</p>
",0,2024-12-05 12:50:07.000000 +00:00,5567052,854,0
2264,1150,79251587,"<p>If you want to have a function without a return value and you call it using SELECT but Hibernate throws an error, you can return a fake result in the query itself:</p>
<pre><code>createNativeQuery(&quot;select 1 as select_function_ok from (select my_function()) as select_my_function&quot;).getSingleResult()
</code></pre>
",0,2024-12-04 14:33:22.000000 +00:00,24000902,1,0
2265,1150,56007350,"<p>When you call <code>session.createNativeQuery(a)</code> it will create a query but it will not execute it until you call <code>executeUpdate()</code> method of native query. </p>
",0,2019-05-06 14:36:01.000000 +00:00,3248244,1534,0
2266,1150,56007347,"<p><code>When I check database I don't have new rekord</code>
Ofc you don't, you are doing a <code>SELECT</code>, so you're not doing anything in your database.</p>

<p>Also in order to execute your query you don't need to open any transaction since you are not inserting/updating/deleting anything, and you need to do the following to get the result:</p>

<p><code>session.createNativeQuery(a).getResultList()</code> if you expect multiple results from this query</p>

<p><code>session.createNativeQuery(a).getSingleResult()</code> if you expect only one result.</p>

<p><code>session.createNativeQuery(a).executeUpdate()</code> if you're actually inserting/updating/deleting something, in that case you will need the transaction like you did in your code.</p>
",0,2019-05-06 14:35:54.000000 +00:00,10063655,417,1
2267,1151,21243757,"<p>for me, the fix came from comparing these two matrices</p>
<ol>
<li>one sets up the view (the eye) to be &quot;-3&quot; in Z-axis:</li>
</ol>
<pre><code>Matrix.setLookAtM(mViewMatrix, 0, 0, 0, -3, 0f, 0f, 0f, 0f, 1.0f, 0.0f);
</code></pre>
<ol start=""2"">
<li>the other sets up the space that should be visible. in the original google sample, the &quot;near&quot; plane is set to 3, and the &quot;far&quot; plane to 7:</li>
</ol>
<pre><code>Matrix.frustumM(mProjectionMatrix, 0, -ratio, ratio, -1, 1, 3, 7);
</code></pre>
<p>this puts your triangle on the very edge of the displayed space. it seems that these intervals are open, as being on the very edge does not display anything.</p>
<p>to adjust this, i simply changed the definition of displayed space to &quot;near = 2&quot; as follows:</p>
<pre><code>Matrix.frustumM(mProjectionMatrix, 0, -ratio, ratio, -1, 1, 2, 7);
</code></pre>
<p>and boom, suddenly i was in business ;-)</p>
<p>i'm not sure why the original google sample is set up such that you actually see nothing. it might be that they put a challenge in to teach us (very early) beginners ;-)
hope this helps</p>
",15,2014-01-20 20:41:52.000000 +00:00,3212203,151,0
2268,1152,77347608,"<p>You don't need to &quot;modify&quot; anything to &quot;achieve these results&quot;.</p>
<p>Just put your requests under the <a href=""https://www.blazemeter.com/blog/while-controller-jmeter"" rel=""nofollow noreferrer"">While Controller</a> and use the following <a href=""https://jmeter.apache.org/usermanual/functions.html#__groovy"" rel=""nofollow noreferrer"">__groovy() function</a> as the condition:</p>
<pre><code>${__groovy((System.currentTimeMillis() - (vars.get('TESTSTART.MS') as long)) &lt; your-desired-test-duration-here,)}
</code></pre>
<p>This way you will get confidence that all the Samplers from your transaction will be executed before a thread is shut down.</p>
",0,2023-10-23 18:42:38.000000 +00:00,2897748,167562,0
2269,1154,79254680,"<p>@M.Deinum's comments (despite being patronizing) were spot on. In addition to the lost source, they also evidently made changes to the build and I was building with the wrong libraries. Correcting that fixed my issue.</p>
",0,2024-12-05 12:28:43.000000 +00:00,967330,15002,1
2270,1155,17727459,"<h2>Can you write virtual functions in Java?</h2>

<p>Yes. In fact, all instance methods in Java are virtual by default. Only certain methods are not virtual:</p>

<ul>
<li>Class methods (because typically each instance holds information like a pointer to a vtable about its specific methods, but no instance is available here).</li>
<li>Private instance methods (because no other class can access the method, the calling instance has always the type of the defining class itself and is therefore unambiguously known at compile time).</li>
</ul>

<p>Here are some examples:</p>

<p><strong>""Normal"" virtual functions</strong></p>

<p>The following example is from an <a href=""https://en.wikipedia.org/w/index.php?title=Virtual_function&amp;oldid=481644937"" rel=""noreferrer"">old version</a> of the wikipedia page mentioned in another answer.</p>

<pre><code>import java.util.*;

public class Animal 
{
   public void eat() 
   { 
      System.out.println(""I eat like a generic Animal.""); 
   }

   public static void main(String[] args) 
   {
      List&lt;Animal&gt; animals = new LinkedList&lt;Animal&gt;();

      animals.add(new Animal());
      animals.add(new Fish());
      animals.add(new Goldfish());
      animals.add(new OtherAnimal());

      for (Animal currentAnimal : animals) 
      {
         currentAnimal.eat();
      }
   }
}

class Fish extends Animal 
{
   @Override
   public void eat() 
   { 
      System.out.println(""I eat like a fish!""); 
   }
}

class Goldfish extends Fish 
{
   @Override
   public void eat() 
   { 
      System.out.println(""I eat like a goldfish!""); 
   }
}

class OtherAnimal extends Animal {}
</code></pre>

<p>Output:</p>

<pre>
I eat like a generic Animal.
I eat like a fish!
I eat like a goldfish!
I eat like a generic Animal.
</pre>

<p><strong>Example with virtual functions with interfaces</strong>  </p>

<p>Java <a href=""http://docs.oracle.com/javase/tutorial/java/concepts/interface.html"" rel=""noreferrer"">interface methods</a> are all virtual. They <em>must</em> be virtual because they rely on the implementing classes to provide the method implementations. The code to execute will only be selected at run time.</p>

<p>For example:</p>

<pre><code>interface Bicycle {         //the function applyBrakes() is virtual because
    void applyBrakes();     //functions in interfaces are designed to be 
}                           //overridden.

class ACMEBicycle implements Bicycle {
    public void applyBrakes(){               //Here we implement applyBrakes()
       System.out.println(""Brakes applied""); //function
    }
}
</code></pre>

<p><strong>Example with virtual functions with abstract classes.</strong>  </p>

<p>Similar to interfaces <a href=""http://docs.oracle.com/javase/tutorial/java/IandI/abstract.html"" rel=""noreferrer"">Abstract classes</a> <em>must</em> contain virtual methods because they rely on the extending classes' implementation.  For Example:</p>

<pre><code>abstract class Dog {                   
    final void bark() {               //bark() is not virtual because it is 
        System.out.println(""woof"");   //final and if you tried to override it
    }                                 //you would get a compile time error.

    abstract void jump();             //jump() is a ""pure"" virtual function 
}                                     
class MyDog extends Dog{
    void jump(){
        System.out.println(""boing"");    //here jump() is being overridden
    }                                  
}
public class Runner {
    public static void main(String[] args) {
        Dog dog = new MyDog();       // Create a MyDog and assign to plain Dog variable
        dog.jump();                  // calling the virtual function.
                                     // MyDog.jump() will be executed 
                                     // although the variable is just a plain Dog.
    }
}
</code></pre>
",110,2013-07-18 15:16:51.000000 +00:00,445131,153342,0
2271,1155,39682404,"<p>In Java, all public (non-private) variables &amp; functions are <strong>Virtual</strong> by default. 
Moreover variables &amp; functions using keyword <strong>final</strong> are not <strong>virtual</strong>.</p>
",1,2016-09-25 00:53:13.000000 +00:00,2301875,119,0
2272,1155,4547493,"<p>All <em>non-private</em> instance methods are virtual by default in Java. </p>

<p>In C++, private methods can be virtual. This can be exploited for the non-virtual-interface (NVI) idiom. In Java, you'd need to make the NVI overridable methods protected.</p>

<p>From the Java Language Specification, v3:</p>

<blockquote>
  <p>8.4.8.1 Overriding (by Instance Methods) An instance method m1
  declared in a class C overrides
  another instance method, m2, declared
  in class A iff all of the following
  are true:</p>
  
  <ol>
  <li>C is a subclass of A.</li>
  <li>The signature of m1 is a subsignature (§8.4.2) of the signature
  of m2.</li>
  <li>Either
        * m2 is public, protected or declared with default access in the
  same package as C, or
        * m1 overrides a method m3, m3 distinct from m1, m3 distinct from
  m2, such that m3 overrides m2.</li>
  </ol>
</blockquote>
",9,2010-12-28 16:23:27.000000 +00:00,202009,86311,0
2274,1155,4547632,"<p>Yes, you can write virtual ""functions"" in Java.</p>
",4,2010-12-28 16:42:23.000000 +00:00,134372,751,0
2279,1158,77882278,"<p>I faced the same issue while generating a new extension.</p>
<p>My Environment Details:
SAP Commerce Version: <strong>2205.9</strong> , SapMachine: Java <strong>17</strong>.0.9</p>
<p>I investigated my ANT_OPTS in the following path.</p>
<pre><code>...\hybris\bin\platform\setantenv.sh
</code></pre>
<p>It already has this code below:</p>
<pre><code>export ANT_OPTS=&quot;-Xmx2g -Dfile.encoding=UTF-8 \
--add-exports java.xml/com.sun.org.apache.xpath.internal=ALL-UNNAMED \
--add-exports java.xml/com.sun.org.apache.xpath.internal.objects=ALL-UNNAMED&quot;
</code></pre>
<p>I solved it by running <strong>setantenv.bat</strong> at the beginning on <strong>Command Prompt</strong>. My build was failing since I was using Powershell and “ANT_HOME” was defined globally from Environment Variables in Windows.</p>
",0,2024-01-25 18:46:18.000000 +00:00,12789666,1,0
2280,1158,77124645,"<p>We can use any JDK (from Oracle or SAP). <strong>This seems that the ANT was not set properly</strong>.
In the platform folder, just executed:</p>
<pre><code>\hybris\bin\platform&gt; setantenv.bat
</code></pre>
",0,2023-09-18 04:57:31.000000 +00:00,8389388,679,0
2281,1158,76425172,"<p>I came across this error in my Azure pipeline build after upgrading from SAP Commerce 2105 to 2211:</p>
<pre><code>java.lang.IllegalAccessError: class 
com.oopsconsultancy.xmltask.jdk15.XPathAnalyser15 (in unnamed module 
@0x4b5a078a) cannot access class com.sun.org.apache.xpath.internal.XPathAPI (in 
module java.xml) 
because module java.xml does not export com.sun.org.apache.xpath.internal to 
unnamed module @0x4b5a078a
</code></pre>
<p>The pipeline build was getting that error when trying to run the following scriptlet from my azure-pipelines.yml file:</p>
<pre><code>- task: Ant@1
  inputs:
    buildFile: '$(workspace)/hybris/bin/platform'
    options: 'addoninstall -DaddonStorefront.yacceleratorstorefront=mystorefront -Daddonnames=&quot;b2bacceleratoraddon,commerceorgaddon,assistedservicestorefront,smarteditaddon,sapcoreaddon,b2bpunchoutaddon,myraddon,b2boccaddon&quot;'
    javaHomeOption: 'JDKVersion'
    jdkVersionOption: '1.17'
    publishJUnitResults: false
  displayName: ANT - install add-ons
</code></pre>
<p>In upgrading from 2105 to 2211, we upgraded java from 11 to 17. The first problem that I had to get past was using the correct the java version. I had to include the following scriptlet towards the beginning my azure-pipelines.yml file to make sure I was using java 17:</p>
<pre><code>- task: JavaToolInstaller@0
  inputs:
    versionSpec: '17'
    jdkArchitectureOption: 'x64'
    jdkSourceOption: 'PreInstalled'
  displayName: 'Installing Java 17'
</code></pre>
<p>Before I did this, I found that azure pipelines was using the operating system installed version of java, which was version 11. After I added the above scriptlet, that took care of that problem, but I was still getting the IllegalAccessError.</p>
<p>I played around with the ANT_OPTS variable with the &quot;--add-opens java.xml/com.sun.org.apache.xpath.internal=ALL-UNNAMED&quot; option, but that didn't fix anything for me. While working with the environment variables, I discovered that the version of ant being used was the operating system installed version and not the version included with SAP Commerce. I had been running the setantenv.sh command in a
separate scriptlet, thinking that this would properly set the ANT_HOME variable to point to the correct location, and I guess this was being lost once that scriptlet finished and the next one was being run.</p>
<p>What fixed the problem for me was not using the 'ANT - install add-ons' scriptlet mentioned above in lieu of replacing it with a 'script' type scriptlet where I run the baseline configuration, addoninstall, and clean all commands in the same scriptlet:</p>
<pre><code>- script: |
    cd $(workspace)/hybris/bin/platform
    . ./setantenv.sh

    echo &quot;JAVA_HOME = $JAVA_HOME&quot;
    echo &quot;ANT_HOME = $ANT_HOME&quot;
    echo &quot;ANT_OPTS = $ANT_OPTS&quot;

    $(ANT_HOME)/bin/ant clean all -Dinput.template=develop

    /usr/bin/cp -r $(workspace)/hybris/bin/custom/core-customize/config/. $(workspace)/hybris/config
    rc=$?
    if [ x&quot;$rc&quot; != x&quot;0&quot; ]; then 
        exit -1
    fi

    $(ANT_HOME)/bin/ant addoninstall -DaddonStorefront.yacceleratorstorefront=graybarstorefront -Daddonnames=&quot;b2bacceleratoraddon,commerceorgaddon,assistedservicestorefront,smarteditaddon,sapcoreaddon,b2bpunchoutaddon,graybaraddon,b2boccaddon&quot;
    rc=$?
    if [ x&quot;$rc&quot; != x&quot;0&quot; ]; then 
        exit -1
    fi

    $(ANT_HOME)/bin/ant clean all
    rc=$?
    if [ x&quot;$rc&quot; != x&quot;0&quot; ]; then 
        exit -1
    fi

  displayName: Running the ANT commands
</code></pre>
<p>Now the azure pipeline build is working correctly for me.</p>
",1,2023-06-07 16:00:56.000000 +00:00,2295692,2167,0
2282,1158,75011860,"<p>You should be using the correct Java version, better use the <strong>SAPMachine</strong> instead of Java for no-nonsense compatibility issues: <a href=""https://github.com/SAP/SapMachine"" rel=""nofollow noreferrer"">https://github.com/SAP/SapMachine</a></p>
<p><strong>2105 requires Version 11, and 2205 needs 17</strong></p>
<p>Also, add these exports to your <strong>setantenv</strong>:</p>
<pre><code>export ANT_OPTS=&quot;-Xmx2g -Dfile.encoding=UTF-8 \
--add-exports java.xml/com.sun.org.apache.xpath.internal=ALL-UNNAMED \
--add-exports java.xml/com.sun.org.apache.xpath.internal.objects=ALL-UNNAMED&quot;
</code></pre>
",0,2023-01-04 22:07:04.000000 +00:00,3502456,183,0
2283,1158,74114685,"<p>Unable to add a comment to original question. The solution proposed by <a href=""https://stackoverflow.com/users/6008020/dmytro-lysak"">@dmytrolysak</a> worked for me. I had to add the option <code>&quot;--add-opens java.xml/com.sun.org.apache.xpath.internal=ALL-UNNAMED&quot;</code> in my setantenv.sh for ANT_OPTS.</p>
<p>This is for hybris version 2205 and Java version is sapMachine 17.x.</p>
",3,2022-10-18 16:54:07.000000 +00:00,15411310,31,0
2284,1158,73309364,"<p>For Docker users make sure to use the appropriate <a href=""https://hub.docker.com/_/sapmachine"" rel=""nofollow noreferrer"">sapmachine image</a> based on your version of SAP Commerce, as mentioned by @mkysoft above.</p>
<p>Also note for newer versions (2205) you do need version 17.</p>
",0,2022-08-10 15:58:57.000000 +00:00,680920,69401,0
2285,1158,71821791,"<p>SAP Machine JDK 17 is too <strong>high</strong> for SAP commerce cloud 2105. <br>
Please use SAP Machine JDK 11 instead.<br>
<a href=""https://help.sap.com/docs/SAP_COMMERCE/a74589c3a81a4a95bf51d87258c0ab15/8c71300f866910149b40c88dfc0de431.html"" rel=""nofollow noreferrer"">Here</a> is SAP official guide for SAP commerce cloud installation.</p>
<p><a href=""https://i.sstatic.net/dFyF6.png"" rel=""nofollow noreferrer""><img src=""https://i.sstatic.net/dFyF6.png"" alt=""enter image description here"" /></a></p>
",1,2022-04-11 01:17:15.000000 +00:00,4947234,1051,0
2286,1158,70986457,"<p>You need to use SAP Machine 11.0 as JDK for version 2105.
Full system requirements by versions are <a href=""https://gunce.mkysoft.com/hybris-requirements/"" rel=""nofollow noreferrer"">here</a>.</p>
",1,2022-02-04 12:33:20.000000 +00:00,2847159,5758,0
2287,1160,79254542,"<p>building upon what @Snorik wrote, just want to clarify terminology respecting Python:</p>
<ol>
<li><p>Python, by default,  does not support method overloading.
So you either can:
(a) &quot;cheat&quot; your way with if-elif-else,
(b) use default arguments none or
(c) use the decorator dispatch.
For more info and code examples on the decorator check the following link
(<a href=""https://www.geeksforgeeks.org/python-method-overloading/"" rel=""nofollow noreferrer"">https://www.geeksforgeeks.org/python-method-overloading/</a>)</p>
</li>
<li><p>Overriding is what happens in Python by default.
That is exactly what is happening in your first example of Python code.
Now overriding is useful when there are multiple classes sharing the same
method name, or when a parent method isn't suited for the needs of a child
class and requires modification. Check this link for further examples and
code (<a href=""https://www.w3schools.com/PYTHON/python_polymorphism.asp"" rel=""nofollow noreferrer"">https://www.w3schools.com/PYTHON/python_polymorphism.asp</a>).</p>
</li>
</ol>
<p>Now for a comparison of Java and Python Polymorphism check the table.</p>
<pre><code>|                         |     Python          |      Java
</code></pre>
<hr />
<pre><code>|   operator overloading  |     yes             |       no
|   (+, -, * :)           |  within each class  |
|                         |  using __add__      |
|                         |  for +, __sub__ for |
|                         |  - and so on        |
</code></pre>
<hr />
<pre><code>|   method overloading    |   no (by default)   |    yes, by default
|                         |  workaround with    |
|                         |  the @dispatch      |
|                         | decorator           |
</code></pre>
<hr />
<pre><code>|   method overriding     |   yes, by default   | not by default, but in
|                         |                     | the context of child
|                         |                     | classes that override
|                         |                     | inherited methods from 
|                         |                     | parent classes
</code></pre>
<hr />
<p>Hope this helps.</p>
",1,2024-12-05 11:45:05.000000 +00:00,19977760,21,0
